Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
15.8063526,-0.3274216652,1.578519344,0.3516106606,1.650017674
15.8113888,-0.6062711477,1.391913414,0.8528504372,1.741361974
15.81642505,-0.7810229063,1.12404871,1.22270155,1.835342301
15.82146156,-0.7812572718,0.90599823,1.386096001,1.83097183
15.82649776,-0.7877901793,0.7304177284,1.573426247,1.905201716
15.83153401,-0.7845791578,0.6472744942,1.849693775,2.110899284
15.8365702,-0.855479598,0.716137886,2.186126232,2.454352607
15.84160645,-0.8642698526,0.8005199432,2.45331049,2.721493508
15.8466427,-0.8077069521,0.8504605293,2.597740173,2.850250452
15.85167854,-0.7088986635,0.8859548569,2.610727787,2.846638878
15.85671473,-0.497287631,0.8598232269,2.478927135,2.67051881
15.86175098,-0.3131810427,0.8734822273,2.375438213,2.5502471
15.86678723,-0.07173156738,0.9441728592,2.217576504,2.411276292
15.87182343,0.273337841,1.043444633,2.155236721,2.410090372
15.87685968,0.5458962917,1.168997765,1.99145174,2.372854519
15.88189546,0.6821870804,1.292106628,1.795371532,2.314795389
15.88693166,0.7511622906,1.308029652,1.633488655,2.2233919
15.89196791,0.7322049141,1.241353989,1.455388546,2.048228401
15.89700416,0.7525463104,1.138418674,1.311034679,1.892388691
15.90204036,0.7094867229,1.079119682,1.408073902,1.910639373
15.90707661,0.7430996895,1.082690716,1.689054489,2.139467551
15.91211343,0.8670790195,1.193982601,2.15242672,2.609666887
15.91714963,0.9832692146,1.440478802,2.636964321,3.16154683
15.92218588,1.058368683,1.696708202,2.852093697,3.483303238
15.92722213,1.17533946,1.897618294,3.043267727,3.774103403
15.93225833,1.464688063,2.053009033,3.084010124,3.983876963
15.93729453,1.908072472,2.086876869,3.194604874,4.266297683
15.94233062,2.413352489,2.130925179,3.425933361,4.701290434
15.94736682,2.764012814,2.098997116,3.979669571,5.280466421
15.95240307,2.843819141,2.036004066,5.083672523,6.17060339
15.95743932,2.990161896,2.096132755,6.540145397,7.490550214
15.96247552,3.186062574,2.265141487,8.025787354,8.927212517
15.96751177,3.409489155,2.425704002,9.366519928,10.25867203
15.97254682,3.579487324,2.790779114,10.45987034,11.40219562
15.97758302,3.817567825,3.420079708,11.28147125,12.3912212
15.98261927,4.153471947,4.05047369,11.54398155,12.91979785
15.98765546,4.472314835,4.527643681,11.26387691,12.93739079
15.99269171,4.772529602,4.830106258,10.4150753,12.43305107
15.99772796,4.803142071,4.994902611,9.116262436,11.45100287
16.002764,4.278512955,5.20335722,7.540774822,10.11157181
16.0078002,3.137240171,5.622763634,5.792098045,8.660608901
16.01283645,1.536821127,6.152430534,3.852134705,7.419781832
16.0178727,-0.3337268829,6.505260468,1.656124115,6.721051589
16.0229089,-2.734607697,6.569408417,-0.9627728462,7.180678085
16.02794515,-5.448809624,6.769460678,-3.759283543,9.468227761
16.03298015,-8.024431229,7.082403183,-6.445698738,12.49395708
16.03801635,-10.61312771,7.764490128,-8.674764633,15.75364492
16.0430526,-13.29920959,9.424451828,-10.19561958,19.22602213
16.04808885,-15.57803154,11.79821014,-11.25544548,22.55122795
16.05312505,-17.29974174,14.06623363,-11.92755413,25.28648929
16.0581613,-18.68063545,15.7539978,-12.02805233,27.23653118
16.06320302,-19.52291489,16.75353622,-11.34716415,28.11731346
16.06823921,-19.8652153,17.5470562,-9.774474144,28.25006734
16.07327546,-20.87083244,18.8705101,-7.890718937,29.22244418
16.07831171,-23.2769146,20.8108902,-6.940932751,31.98569135
16.08334791,-27.11804008,22.11056137,-7.450508118,35.77394434
16.08838416,-32.42034149,21.89139557,-9.291536331,40.20751658
16.09341718,-38.33632278,19.91426277,-12.65023994,45.01422083
16.09845338,-43.80838013,16.63476753,-17.38996506,49.98300256
16.10348963,-48.14142609,13.10991669,-22.33867073,54.66701959
16.10852588,-51.23658371,9.519990921,-26.46874046,58.45008092
16.11356208,-54.29470825,5.679697037,-29.90926552,62.24739727
16.11859833,-57.37453461,1.884632111,-33.84789276,66.6413453
16.1236375,-58.51669312,-2.347468376,-38.00661087,69.81558888
16.12867369,-55.797966,-7.866615295,-41.2677803,69.84501655
16.13370994,-49.93535614,-14.43492317,-43.32533646,67.66824646
16.13874614,-42.16597748,-20.76357269,-44.59999847,64.79394626
16.14378239,-33.24162674,-27.1455574,-44.52140808,61.8388455
16.14881864,-23.16132736,-33.88435745,-42.88900375,59.36382238
16.15385072,-11.54134464,-41.06015396,-39.90612793,58.40922809
16.15888692,1.744864702,-49.78954315,-34.56036758,60.63383682
16.16392317,17.3251152,-61.6752739,-26.71357155,69.4090335
16.16895942,34.51171112,-78.6993866,-16.86407661,87.57310509
16.17399562,51.58012772,-86.62702942,-4.753632069,100.9323973
16.17903187,66.77423096,-86.38291168,9.922326088,109.6323762
16.18406776,73.24417877,-85.89232635,29.11728287,116.5762309
16.18910395,72.74856567,-85.73223877,49.86359024,122.9989764
16.1941402,72.08010101,-82.80911255,70.90302277,130.6909665
16.1991764,71.73731232,-61.26133728,76.48068237,121.4433539
16.20421265,71.34500122,-29.34160423,76.1895752,108.4245835
16.2092489,71.098526,-5.168409348,75.8045578,104.057887
16.21428437,70.9858017,0.9393372536,75.77373505,103.8341241
16.21932057,70.96202087,-8.77564621,74.60209656,103.3348595
16.22435682,70.89452362,-24.42316437,56.32833481,93.78382451
16.22939307,62.50191879,-36.41482162,27.65821075,77.44356467
16.23442927,43.11125946,-43.13393784,3.797118664,61.10266275
16.23946552,27.01139069,-46.73344803,-13.14001656,55.5543916
16.24450182,17.15899849,-46.98409271,-22.22558403,54.73493201
16.24953802,11.90416527,-43.98610687,-25.46788406,52.20248909
16.25457427,8.879550934,-39.52679443,-23.50294685,46.83590945
16.25961052,7.345453739,-33.95906067,-18.7679348,39.48935133
16.26464671,6.363329887,-29.03302765,-15.08114529,33.32941051
16.26968296,4.74806881,-25.27522278,-12.65124035,28.66068607
16.27472192,2.227929592,-22.19621277,-10.73826885,24.75774524
16.27975812,-0.6796307564,-19.63494301,-9.577568054,21.85686837
16.28479437,-3.337171078,-17.434618,-9.096165657,19.94599822
16.28983062,-5.475800991,-15.47501755,-8.774855614,18.61339989
16.29486682,-7.378192902,-12.92150307,-8.123735428,16.95281833
16.29990302,-9.077055931,-9.675271034,-7.348380089,15.16583344
16.3049375,-10.01575947,-6.451414108,-6.505411148,13.57411345
16.30997369,-9.895423889,-3.436053276,-5.773005962,11.96049639
16.31500994,-9.60022068,-0.7199907303,-5.832657814,11.25622143
16.32004619,-9.608032227,1.52094841,-6.300906181,11.59003822
16.32508239,-9.48141861,3.288991928,-7.181581497,12.34057857
16.33011864,-9.306634903,4.582334518,-8.222377777,13.23702154
16.33515208,-9.195115089,5.528971672,-9.128255844,14.087041
16.34018828,-8.942887306,6.252168655,-9.954055786,14.76983659
16.34522458,-8.614207268,6.860656738,-11.06587219,15.61174894
16.35026078,-8.51634407,7.661042213,-12.38637638,16.87133676
16.35529703,-8.091730118,8.523898125,-13.68109703,18.03622332
16.36033328,-7.197396278,9.042737007,-14.38681793,18.45410892
16.36537093,-5.749573231,9.385381699,-14.44526577,18.16063559
16.37040713,-4.350093365,9.407915115,-13.90309715,17.34151924
16.37544338,-3.554408073,9.507137299,-12.84455967,16.37077242
16.38047963,-3.21718359,9.65114212,-11.50815105,15.36008969
16.38551583,-3.282774925,9.760403633,-10.16274738,14.4680173
16.39055208,-3.420743227,9.686328888,-8.969848633,13.63761842
16.3955889,-3.313264847,9.36920929,-7.983580589,12.74744546
16.4006251,-3.286717892,8.637034416,-7.181555748,11.70365844
16.40566135,-3.387112856,7.770395279,-6.310029984,10.56731066
16.4106976,-3.769845009,7.147609234,-5.343390465,9.687717523
16.4157338,-4.415596962,6.577326298,-4.488425255,9.105200658
16.42077005,-5.024084091,6.005234241,-3.726589203,8.671316298
16.42580958,-5.398161888,5.425145149,-2.795835495,8.147947458
16.43084578,-5.517505646,4.935624123,-1.775684595,7.612904164
16.43588197,-5.512141228,4.569883347,-0.5435171127,7.180734333
16.44091828,-5.373514175,4.291079044,0.8570392132,6.929829015
16.44595447,-4.982103825,4.08069706,2.242061138,6.819111757
16.45099067,-4.353703022,4.032675266,3.201934338,6.74311377
16.45602255,-3.611896038,3.966132641,3.805171013,6.576878253
16.46105875,-2.895066261,3.916668415,4.087712288,6.358544793
16.466095,-2.300835609,3.79316473,4.32700491,6.197169891
16.47113125,-1.787619829,3.662404537,4.778708935,6.280513572
16.47616744,-1.447850108,3.626688957,5.098206997,6.421904493
16.48120369,-1.029259086,3.599494457,5.278129101,6.471041757
16.48623963,-0.6151357889,3.594991207,5.332689285,6.460644614
16.49127583,-0.3319655657,3.53879261,5.127946854,6.239318329
16.49631197,-0.1923117638,3.375973701,4.889187813,5.944605934
16.50134817,-0.1417479515,3.228737831,4.489728928,5.531953209
16.50638432,-0.1856832504,3.082753181,4.015993118,5.066166813
16.51142052,-0.303355813,2.961965561,3.700357437,4.749516807
16.51645692,-0.3643659353,2.957662106,3.176411629,4.355469952
16.52149307,-0.4060670137,2.82646656,2.718864441,3.9428451
16.52652927,-0.3280664682,2.658110142,2.347546101,3.561481409
16.53156541,-0.1774322987,2.518122196,2.094069004,3.279869907
16.53660156,0.09466028214,2.462132454,1.789369583,3.045143723
16.5416377,0.2949662209,2.371089935,1.604440212,2.878072436
16.54668744,0.3693385124,2.219192982,1.636157513,2.781769191
16.55172359,0.3569905758,2.064226151,1.60354948,2.6381514
16.55675979,0.2342147827,1.837049484,1.599606991,2.44711052
16.56179593,0.1910204887,1.514043331,1.685798645,2.273924605
16.56683213,0.2927753925,1.241274834,1.746790886,2.162812762
16.57186828,0.2905960083,0.9973373413,1.995249748,2.249477577
16.57689505,0.2514846325,0.7774758339,2.347205639,2.485374721
16.58193119,0.1235392094,0.4781680107,2.647684097,2.693350638
16.58696734,-0.00247335434,0.1901240349,2.990678787,2.996717016
16.59200348,-0.2322030067,-0.09659004211,3.355334282,3.364746055
16.59703968,-0.4703313112,-0.3539776802,3.585014343,3.633020724
16.60207588,-0.7534362078,-0.5922398567,3.829391956,3.947487419
16.60711187,-1.024724841,-0.7452983856,3.996682644,4.192732145
16.61214802,-1.131781697,-0.7851209641,4.033006191,4.261746552
16.61718421,-1.171101451,-0.8293776512,3.994161606,4.244133932
16.62222036,-1.181253552,-0.9954833984,3.782434464,4.085726083
16.62725656,-1.062205672,-1.101540089,3.623178959,3.933077323
16.6322927,-0.7494031191,-1.009013653,3.499707222,3.71855674
16.63730817,-0.2711800337,-0.6731595993,3.359702587,3.437191285
16.64234437,0.1319611073,-0.2837839127,3.074100494,3.089990436
16.64738052,0.3364622593,0.02951526642,2.746112823,2.766805675
16.65241671,0.4554188251,0.2002511024,2.243504524,2.298003342
16.65745286,0.4722366333,0.3441171646,1.745014191,1.840244165
16.66248906,0.454318285,0.4619808197,1.297240257,1.450056436
16.66755723,0.3397951126,0.5403456688,0.8246998787,1.04286339
16.67259338,0.1650090218,0.5420746803,0.4190473557,0.7047507521
16.67762958,-0.06242656708,0.5301704407,0.1484127045,0.5540795099
16.68266572,-0.1247558594,0.531788826,-0.2110705376,0.5855887223
16.68770192,-0.2423079014,0.4497246742,-0.5003271103,0.7150472844
16.69273807,-0.3576198816,0.2849903107,-0.6944665909,0.8315018357
16.69777755,-0.43514359,0.04806804657,-0.6774249077,0.8065760885
16.70281369,-0.4895612001,-0.155500412,-0.4208908081,0.6640780219
16.70784989,-0.5259135962,-0.2711482048,-0.00815820694,0.5917541854
16.71288604,-0.3959120512,-0.4123997688,0.6003241539,0.8289807063
16.71792223,-0.2338873148,-0.4202976227,1.200649261,1.293411001
16.72295838,-0.2724157572,-0.3800582886,1.641815662,1.707106709
16.72799213,-0.2539280653,-0.3501620293,1.95459938,2.001887022
16.73302828,-0.1243536472,-0.445857048,2.168804169,2.217648272
16.73806447,0.001181125641,-0.5315189362,2.331290722,2.391114846
16.74310062,-0.05177927017,-0.557706356,2.557929993,2.618534575
16.74813682,-0.1061499119,-0.5344905853,2.511922836,2.570351012
16.75317302,-0.1624168158,-0.4644622803,2.418860912,2.468398782
16.75819541,-0.1727072001,-0.4191212654,2.247223854,2.292488923
16.76323156,-0.1101894379,-0.4286532402,1.964560509,2.013798228
16.76826776,-0.06941413879,-0.4538111687,1.662585258,1.724805102
16.7733039,-0.04486203194,-0.4600272179,1.418531895,1.491935112
16.7783401,0.1458358765,-0.36267519,1.18298912,1.245899135
16.78337624,0.388112545,-0.1614456177,1.072361469,1.151805173
16.78841161,0.5775127411,0.02892160416,1.143225193,1.281140612
16.79344776,0.7240242958,0.1007885933,1.115278721,1.333497712
16.79848395,0.7991499901,0.1070313454,1.079372406,1.347271764
16.8035201,0.7574086189,0.02376127243,1.076323032,1.316322029
16.8085563,0.684514761,-0.02440738678,1.079893589,1.278798789
16.81359244,0.6685318947,-0.09000825882,1.078138828,1.27177817
16.81862906,0.7164890766,-0.1012611389,1.162073135,1.368950104
16.8236652,0.6178808212,-0.113468647,1.226613045,1.378126048
16.8287014,0.5159063339,-0.2537546158,1.37057066,1.48627544
16.83373755,0.55128479,-0.3143181801,1.444022655,1.577311722
16.83877374,0.4245773554,-0.2451443672,1.404263496,1.487386183
16.84380989,0.2844272852,-0.1873898506,1.442598343,1.482263072
16.84884682,0.1095436811,-0.2366290092,1.527622223,1.549716994
16.85388296,0.04578912258,-0.3211174011,1.661966324,1.693323682
16.85891916,-0.01020765305,-0.4197163582,1.709933281,1.76072083
16.86395531,-0.02516651154,-0.4826889038,1.648480892,1.717879851
16.8689915,0.0340321064,-0.3980140686,1.559694767,1.610037624
16.87402765,0.08045828342,-0.2664933205,1.357852936,1.386094088
16.87906354,0.1132707596,-0.1936244965,1.251694679,1.271636851
16.88409968,0.1326079369,-0.1338119507,1.099772453,1.115791178
16.88913588,0.1643488407,-0.1348485947,0.9308934212,0.9548598046
16.89417203,0.2797580957,-0.1034178734,0.7907247543,0.8451067896
16.89920822,0.5548789501,-0.03713703156,0.6338038445,0.843194593
16.90424437,0.8790404797,0.0521812439,0.5269670486,1.026220891
16.90928072,1.058644176,0.09489965439,0.5899648666,1.215644676
16.91431687,1.1181674,0.1409745216,0.8085484505,1.387055423
16.91935307,1.156470418,0.1445674896,1.029711723,1.555194464
16.92438921,1.092605948,0.06965398788,1.083729267,1.540489715
16.92942541,1.046388507,-0.04045534134,1.047166348,1.480919613
16.93446156,0.938852191,-0.1302170753,0.981730938,1.364622863
16.93949874,0.8374934196,-0.2421331406,1.051665783,1.366025111
16.94453489,0.7071586847,-0.2969837189,1.07924366,1.324024023
16.94957104,0.5749160051,-0.3687286377,1.080708027,1.278444
16.95460723,0.4936540127,-0.3926329613,1.055869102,1.229924586
16.95964343,0.4253931046,-0.3564977646,1.037761211,1.176859499
16.96467958,0.4496531487,-0.3465123177,0.8467569351,1.019439085
16.96971541,0.4181352854,-0.3190469742,0.618689537,0.8120374572
16.97475156,0.3550060987,-0.340681076,0.3266568184,0.5905908929
16.97978776,0.3172528744,-0.3655056953,0.03254270554,0.4850802277
16.9848239,0.2373313904,-0.2761497498,-0.1703915596,0.4020176075
16.9898601,0.2106949091,-0.2235822678,-0.2437648773,0.3921768614
16.99489624,0.2603430748,-0.1193790436,-0.3667550087,0.4653376291
16.99992369,0.4406783581,0.01696205139,-0.3808646202,0.5827031709
17.00495989,0.8064067364,0.1804161072,-0.3242030144,0.8876651343
17.00999604,1.151592016,0.3896069527,-0.2273283005,1.236784502
17.01503223,1.313605547,0.5742273331,-0.02453756332,1.433840526
17.02006838,1.393571019,0.6642765999,0.1221079826,1.548616785
17.02510458,1.434350967,0.6690268517,0.1846051216,1.593436123
17.03015166,1.366092205,0.5744171143,0.2705993652,1.506448456
17.03518781,1.246005297,0.4861011505,0.4300460815,1.404906815
17.04022401,1.093394518,0.4161171913,0.5598378181,1.296951607
17.04526015,1.003813028,0.3070278168,0.7414059639,1.285141813
17.0502963,0.8789716959,0.1999902725,0.8927893639,1.268723847
17.0553325,0.8241933584,0.1453132629,1.045039654,1.338849698
17.06037046,0.7268235683,0.1380677223,1.337070465,1.528100986
17.06540661,0.7497082949,0.163895607,1.63942194,1.810146015
17.07044281,0.8760670424,0.2874770164,1.851410866,2.068298502
17.07547895,1.084652662,0.465569973,2.001843929,2.323920376
17.08051515,1.30857265,0.747900486,2.237319469,2.697650075
17.0855513,1.513743877,1.196071148,2.319316864,3.016825721
17.0905827,1.678468585,1.739889145,2.260930061,3.310026551
17.09561885,1.909825683,2.258981705,2.075428009,3.613562494
17.100655,2.543943405,2.956397533,1.783030033,4.28848814
17.10569119,3.392522812,4.249798775,1.35444355,5.60397341
17.11072739,4.05780983,5.909651756,0.6823511124,7.201069888
17.11576354,4.338941574,7.527074337,-0.1270437241,8.689039197
17.12080046,4.407626152,8.936366081,-1.420767069,10.065008
17.12583661,4.420751572,10.48687649,-3.056748867,11.78394402
17.13087281,4.055801392,12.18334007,-4.526629448,13.61520012
17.13590895,2.949104071,13.89672661,-5.534196854,15.24609983
17.14094515,1.285635948,15.63007832,-5.925752163,16.76504538
17.14598124,-0.5008999109,17.53947067,-5.822405815,18.48741036
17.15100875,-2.088612556,19.6035881,-5.483678818,20.46298371
17.15604494,-3.150595188,21.52097893,-4.848867893,22.28430622
17.16108109,-3.649107933,22.71327972,-4.25855732,23.39539217
17.16611729,-4.416481495,23.44456863,-4.496699333,24.27701407
17.17115343,-6.074647903,23.80687332,-6.14074707,25.3254287
17.17618963,-8.419364929,23.69737625,-9.545984268,26.89938963
17.18124244,-11.47050285,22.72504234,-14.4440918,29.26827246
17.18627859,-15.35547447,20.62096024,-20.32135201,32.77151117
17.19131479,-19.54150963,17.54153633,-26.25757408,37.1353779
17.19635093,-23.68298149,14.02242756,-31.54213142,41.86189367
17.20138708,-27.35352135,10.45336246,-35.84539795,46.28585606
17.20642328,-30.4451046,7.186022758,-38.53981018,49.63728725
17.21145447,-32.51819611,4.486549377,-39.23029709,51.15250153
17.21649062,-32.99531937,1.761120796,-37.87745285,50.26424257
17.22152682,-32.11098099,-1.420647621,-34.36906052,47.05704687
17.22656296,-30.49529076,-4.389875889,-28.96691513,42.28848473
17.23159916,-28.42606735,-7.14982605,-22.49227524,36.94676932
17.23663531,-25.91737747,-10.13831425,-15.98689556,32.094808
17.24167015,-23.13518143,-13.63168335,-9.737775803,28.56367778
17.2467063,-19.6075573,-17.0321579,-3.818262815,26.25128257
17.25174244,-13.91371918,-20.46734619,1.440053463,24.79067557
17.25677859,-3.803072453,-24.0431118,5.550960541,24.96693309
17.26181484,9.765324593,-27.84253883,7.17301321,30.36479296
17.26685098,22.13842964,-32.48495865,5.741066456,39.72835825
17.27188687,31.60569572,-38.72813034,2.715053082,50.06155806
17.27692302,39.88710403,-45.79846573,0.3146542907,60.73367714
17.28195921,48.99798203,-50.7208519,1.643073797,70.54152501
17.28699536,58.05088043,-50.26698303,9.008002281,77.31635278
17.29203156,64.66751862,-42.53507233,21.10450935,80.22792941
17.2970677,70.44818878,-32.00384903,34.32884979,84.65024267
17.30210848,72.37802887,-29.12948608,47.51296997,91.34871832
17.30714463,72.096138,-30.59860992,59.65081024,98.44971918
17.31218083,71.81678772,-28.734375,66.61218262,102.0808414
17.31721697,71.73455048,-23.47901344,65.47792816,99.92231423
17.32225317,71.688591,-20.17370987,57.82600403,94.28721754
17.32728932,67.57679749,-23.83141327,44.77104187,84.49263877
17.3323226,51.87854004,-30.82529831,28.52735519,66.74872229
17.33735874,34.43913269,-38.72657013,12.67417431,53.35199892
17.34239494,20.75005531,-42.26677322,-0.1849598885,47.08586969
17.34743104,12.36619282,-39.7355957,-8.52122879,42.47883745
17.35246729,8.561822891,-35.40753174,-12.90829754,38.64740949
17.35750343,8.02794838,-31.6366539,-13.4201746,35.29060656
17.36254427,8.884399414,-28.04295731,-11.09599686,31.43980206
17.36758041,9.426753998,-24.38098335,-8.07334137,27.35826897
17.37261661,8.931772232,-20.9250412,-5.536502838,23.41552408
17.37765276,6.736077785,-17.94844055,-3.469490051,19.48226433
17.38268895,3.494126797,-15.54635715,-1.951067686,16.05318685
17.3877251,0.04158401489,-13.29053879,-0.9817218184,13.32681238
17.3927565,-3.160023212,-10.71741581,-0.4989081621,11.18470642
17.39779265,-6.25055933,-7.908289433,-0.6704301834,10.10247545
17.40282885,-9.225894928,-5.023579597,-1.15658021,10.56840418
17.407865,-12.29988575,-1.962716579,-1.756123781,12.57868898
17.41290119,-15.41480255,1.27958107,-2.630049944,15.68982562
17.41793734,-17.99699211,4.625074387,-3.523511887,18.91291025
17.42297218,-19.94151306,8.040711403,-4.250332832,21.91762561
17.42800833,-21.15655899,11.5050211,-4.764065266,24.5491714
17.43304453,-21.2719841,14.64466858,-5.156578064,26.33541195
17.43808067,-20.0104866,17.66561127,-5.541225433,27.2616686
17.44311687,-18.54722023,21.07184219,-6.484343052,28.81091141
17.44815302,-17.61123276,24.7271328,-7.9954772,31.39290161
17.45319541,-16.91117859,28.47588158,-9.952078819,34.58189795
17.45823156,-16.48040009,31.82281113,-12.06900406,37.81475577
17.46326776,-16.31388474,34.06996918,-14.7439909,40.549857
17.4683039,-16.06466484,34.91912842,-18.3398037,42.588348
17.4733401,-16.45549965,34.92293549,-22.77756691,44.82423949
17.47837624,-18.76483917,34.28205872,-27.11753654,47.56826176
17.48340822,-22.46362686,32.31969452,-30.17136192,49.59322802
17.48844437,-27.03875351,28.21142769,-32.89852142,51.08122508
17.49348057,-31.64007759,22.73990631,-36.49238205,53.38437783
17.49851671,-34.82448196,17.57130051,-39.54653931,55.5465923
17.50355291,-36.36753464,14.7069397,-39.72865295,55.83240561
17.50858906,-35.896492,15.10776711,-37.06386185,53.7636738
17.51362989,-33.51825714,17.5473175,-33.95282364,50.83479268
17.51866604,-30.09383774,19.76247025,-30.79575157,47.3769207
17.52370223,-26.97329712,21.43679047,-27.58853912,44.1386705
17.52873843,-25.19013596,22.82626343,-25.17106438,42.29850746
17.53377458,-24.84155083,23.39984322,-24.26443863,41.8738378
17.53881078,-25.74059296,22.68716431,-24.84314156,42.3611524
17.54384307,-26.99955559,20.3330307,-25.98506927,42.63369518
17.54887921,-28.31027031,16.4302063,-26.15776825,41.90050028
17.55391541,-29.86089516,11.77388954,-25.48079681,40.98253946
17.55895161,-31.95711899,6.757912636,-24.10149384,40.59321178
17.56398776,-34.20075607,1.126278877,-21.49483109,40.41024602
17.56902395,-36.44955063,-4.659447193,-17.6607399,40.76986538
17.57406072,-38.61001968,-10.54384136,-13.3864994,42.20313468
17.57909687,-39.70472336,-16.87094498,-9.339653969,44.13981171
17.58413307,-39.01103592,-22.81041336,-5.50391674,45.52437787
17.58916927,-35.49066544,-27.64836693,-2.409287214,45.05357024
17.59420541,-26.62362862,-31.30207825,-0.5449564457,41.09665048
17.59924161,-12.56668472,-34.74900436,0.126496315,36.95173704
17.60428234,2.579161644,-38.99826813,0.03825139999,39.08348059
17.60931848,16.31335831,-44.84480286,-1.199658155,47.73490528
17.61435468,28.99848175,-53.37389374,-3.614336967,60.85020878
17.61939088,42.25105286,-61.87020493,-3.035824299,74.98193085
17.62442703,56.18079758,-65.67119598,4.545565128,86.54276492
17.62946322,68.24079895,-64.53359985,17.74351883,95.58360012
17.63449755,73.16066742,-58.74258804,33.658535,99.67984694
17.63953369,72.78274536,-51.58022308,48.33207321,101.4585469
17.64456989,72.32035828,-47.68067169,60.48262787,105.6495573
17.64960604,72.11038208,-40.94350433,66.63952637,106.3818792
17.65464223,71.84632111,-26.19672203,64.2228241,99.86357312
17.65967843,71.66056061,-13.31707478,56.29561996,92.09656484
17.66471859,71.56482697,-11.02497196,46.34877014,85.97257097
17.66975473,70.92734528,-14.83547211,34.87378693,80.4174145
17.67479093,59.62071991,-20.83693314,22.39353943,67.00954136
17.67982713,41.27778625,-26.40175629,9.653525352,49.94095438
17.68486328,26.40078735,-31.05254173,0.3497587442,40.7600816
17.68989947,14.73033714,-33.53128815,-4.505934238,36.90031925
17.69493015,7.62848568,-32.03342056,-5.391530037,33.36768531
17.6999663,5.566627502,-28.20113945,-3.686899185,28.98076662
17.7050025,6.745441914,-25.05176735,-1.087910652,25.96681697
17.71003869,9.240213394,-22.94674873,1.355351567,24.77441823
17.71507484,10.69349861,-20.96194839,2.501694918,23.66458684
17.72011104,10.19242096,-19.07245064,2.318112135,21.74896462
17.72514791,8.293664932,-17.57226181,1.283679008,19.47349724
17.73018406,5.523168087,-16.2919178,0.04400444031,17.20272966
17.73522026,2.47223258,-15.02986145,-0.9167523384,15.25939396
17.74025645,-0.1536624432,-13.53197479,-1.303676605,13.59549656
17.7452926,-2.098042488,-11.6595211,-1.318760395,11.91995569
17.7503288,-3.707043648,-9.575576782,-1.230753422,10.34159549
17.75534703,-5.595728874,-7.485814095,-1.218503714,9.425197377
17.76038322,-7.340261459,-5.602854729,-1.148189306,9.305361792
17.76541942,-8.717592239,-4.030570507,-0.8595860004,9.642655296
17.77045557,-9.595169067,-2.459208012,-0.3007254601,9.909864241
17.77549177,-10.02453709,-0.6300082207,0.3569722176,10.05065587
17.78052796,-10.32054615,1.136541367,0.956563592,10.42690812
17.7855951,-10.64769363,2.592119217,1.254217029,11.03020952
17.79063124,-10.6104393,3.642381668,1.345318079,11.29859492
17.79566744,-10.15031052,4.527387619,1.132408619,11.17176761
17.80070364,-9.859307289,5.610836029,0.3733642101,11.35019039
17.80573984,-9.789405823,6.989844322,-0.7869896889,12.05444909
17.81077598,-9.639846802,8.696462631,-1.91958952,13.1240212
17.81579458,-9.670354843,10.37288094,-3.239313602,14.54666884
17.82083072,-9.860463142,11.57593441,-4.653608799,15.90242327
17.82586692,-10.03535938,12.22411823,-5.990075111,16.91208161
17.83090312,-10.10668468,12.57992268,-7.166653156,17.65673943
17.83593927,-10.1101141,13.05561638,-8.061692238,18.37537504
17.84097546,-9.79955101,13.62048531,-8.646726608,18.87629998
17.84602489,-9.192625999,14.35701084,-8.889097214,19.2261328
17.85106104,-8.849179268,14.97673893,-9.281991959,19.71715135
17.85609723,-9.026051521,14.83087254,-10.17743683,20.12472625
17.86113343,-9.415834427,13.97298717,-11.1009407,20.1775418
17.86616958,-10.1947546,13.12671757,-11.83425903,20.40326989
17.87120578,-11.51096535,12.36735439,-12.37313366,20.94154279
17.87624083,-12.82948208,11.5844593,-12.82391357,21.52319835
17.88127697,-13.74216557,10.55068207,-13.30114937,21.84226593
17.88631317,-14.09758759,9.261096954,-13.60406113,21.66980322
17.89134937,-13.94516563,8.135864258,-13.56007481,21.08401196
17.89638552,-13.43629551,7.472258568,-13.21948528,20.27618002
17.90142171,-12.81496334,7.320792198,-12.64855862,19.43716335
17.90646093,-12.08564949,7.401761055,-12.06165504,18.61001109
17.91149708,-11.02031708,7.442610741,-11.7382679,17.73772185
17.91653333,-9.780082703,7.270817757,-11.52156734,16.7708474
17.92156947,-8.417881012,6.962036133,-11.21945,15.65907807
17.92660567,-6.991981506,6.730399132,-10.57675362,14.35457401
17.93164187,-5.673452377,6.543345451,-9.791229248,13.07178648
17.93666687,-4.53708601,6.339662552,-8.820776939,11.77211011
17.94170302,-3.99994874,6.297919273,-7.622038841,10.66577954
17.94673916,-3.70466733,6.467785835,-6.354369164,9.79463226
17.95177536,-3.344923258,6.626402855,-5.190706253,9.057657412
17.95681156,-3.188813686,6.716209412,-3.980886221,8.433472398
17.96184776,-3.16736269,6.931424141,-2.588219404,8.048335649
17.9668838,-3.204720497,7.085865021,-1.069409132,7.850054296
17.97191994,-3.481069565,7.199674606,0.5127804279,8.013495088
17.97695614,-4.426516533,7.518301964,2.103295326,8.974562065
17.98199234,-6.036595345,8.581633568,3.386964321,11.02526396
17.98702848,-8.206865311,10.3690176,4.055893898,13.83182705
