dmin,fmin,n_outliers
0.6250000000000001,0.16000000000000003,326.0
0.6250000000000001,0.17500000000000002,326.0
0.6250000000000001,0.19000000000000003,325.0
0.6250000000000001,0.20500000000000002,226.0
0.6250000000000001,0.22000000000000003,222.0
0.6250000000000001,0.23500000000000001,219.0
0.6250000000000001,0.25,142.0
0.6250000000000001,0.265,0.0
0.6250000000000001,0.28,0.0
0.6250000000000001,0.29500000000000004,0.0
0.6250000000000001,0.31000000000000005,0.0
0.6250000000000001,0.325,0.0
0.6250000000000001,0.34,0.0
0.6250000000000001,0.35500000000000004,0.0
0.6250000000000001,0.37000000000000005,0.0
0.6250000000000001,0.38500000000000006,0.0
0.6250000000000001,0.4,0.0
0.6250000000000001,0.41500000000000004,0.0
0.6250000000000001,0.43000000000000005,0.0
0.6250000000000001,0.44500000000000006,0.0
0.6250000000000001,0.46,0.0
0.6250000000000001,0.47500000000000003,0.0
0.6250000000000001,0.49000000000000005,0.0
0.6250000000000001,0.505,0.0
0.6250000000000001,0.52,0.0
0.6250000000000001,0.535,0.0
0.6250000000000001,0.55,0.0
0.6250000000000001,0.5650000000000001,0.0
0.6250000000000001,0.5800000000000001,0.0
0.6250000000000001,0.5950000000000001,0.0
0.6250000000000001,0.6100000000000001,0.0
0.6250000000000001,0.6250000000000001,0.0
0.6250000000000001,0.64,0.0
0.6250000000000001,0.655,0.0
0.6250000000000001,0.67,0.0
0.6250000000000001,0.685,0.0
0.6250000000000001,0.7000000000000001,0.0
0.6250000000000001,0.7150000000000001,0.0
0.6250000000000001,0.7300000000000001,0.0
0.6250000000000001,0.7450000000000001,0.0
0.6250000000000001,0.7600000000000001,0.0
0.6250000000000001,0.775,0.0
0.6250000000000001,0.79,0.0
0.6250000000000001,0.805,0.0
0.6250000000000001,0.8200000000000001,0.0
0.6250000000000001,0.8350000000000001,0.0
0.6250000000000001,0.8500000000000001,0.0
0.6250000000000001,0.8650000000000001,0.0
0.6250000000000001,0.8800000000000001,0.0
0.6250000000000001,0.8950000000000001,0.0
0.6250000000000001,0.91,0.0
0.6250000000000001,0.925,0.0
0.6250000000000001,0.9400000000000001,0.0
0.6250000000000001,0.9550000000000001,0.0
0.6250000000000001,0.9700000000000001,0.0
0.6250000000000001,0.9850000000000001,0.0
0.6250000000000001,1.0,0.0
0.6250000000000001,1.0150000000000001,0.0
0.6250000000000001,1.03,0.0
0.6250000000000001,1.0450000000000002,0.0
0.6250000000000001,1.06,0.0
0.6250000000000001,1.0750000000000002,0.0
0.6250000000000001,1.09,0.0
0.6250000000000001,1.1050000000000002,0.0
0.6250000000000001,1.12,0.0
0.6250000000000001,1.135,0.0
0.6250000000000001,1.1500000000000001,0.0
0.6250000000000001,1.165,0.0
0.6250000000000001,1.1800000000000002,0.0
0.6250000000000001,1.195,0.0
0.6250000000000001,1.2100000000000002,0.0
0.6250000000000001,1.225,0.0
0.6250000000000001,1.2400000000000002,0.0
0.6250000000000001,1.2550000000000001,0.0
0.6250000000000001,1.27,0.0
0.6250000000000001,1.2850000000000001,0.0
0.64,0.01,1598.0
0.64,0.025,1574.0
0.64,0.04,1367.0
0.64,0.05500000000000001,1099.0
0.64,0.07,337.0
0.64,0.085,327.0
0.64,0.1,326.0
0.64,0.115,326.0
0.64,0.13,326.0
0.64,0.14500000000000002,322.0
0.64,0.16000000000000003,241.0
0.64,0.17500000000000002,231.0
0.64,0.19000000000000003,229.0
0.64,0.20500000000000002,220.0
0.64,0.22000000000000003,142.0
0.64,0.23500000000000001,134.0
0.64,0.25,118.0
0.64,0.265,0.0
0.64,0.28,0.0
0.64,0.29500000000000004,0.0
0.64,0.31000000000000005,0.0
0.64,0.325,0.0
0.64,0.34,0.0
0.64,0.35500000000000004,0.0
0.64,0.37000000000000005,0.0
0.64,0.38500000000000006,0.0
0.64,0.4,0.0
0.64,0.41500000000000004,0.0
0.64,0.43000000000000005,0.0
0.64,0.44500000000000006,0.0
0.64,0.46,0.0
0.64,0.47500000000000003,0.0
0.64,0.49000000000000005,0.0
0.64,0.505,0.0
0.64,0.52,0.0
0.64,0.535,0.0
0.64,0.55,0.0
0.64,0.5650000000000001,0.0
0.64,0.5800000000000001,0.0
0.64,0.5950000000000001,0.0
0.64,0.6100000000000001,0.0
0.64,0.6250000000000001,0.0
0.64,0.64,0.0
0.64,0.655,0.0
0.64,0.67,0.0
0.64,0.685,0.0
0.64,0.7000000000000001,0.0
0.64,0.7150000000000001,0.0
0.64,0.7300000000000001,0.0
0.64,0.7450000000000001,0.0
0.64,0.7600000000000001,0.0
0.64,0.775,0.0
0.64,0.79,0.0
0.64,0.805,0.0
0.64,0.8200000000000001,0.0
0.64,0.8350000000000001,0.0
0.64,0.8500000000000001,0.0
0.64,0.8650000000000001,0.0
0.64,0.8800000000000001,0.0
0.64,0.8950000000000001,0.0
0.64,0.91,0.0
0.64,0.925,0.0
0.64,0.9400000000000001,0.0
0.64,0.9550000000000001,0.0
0.64,0.9700000000000001,0.0
0.64,0.9850000000000001,0.0
0.64,1.0,0.0
0.64,1.0150000000000001,0.0
0.64,1.03,0.0
0.64,1.0450000000000002,0.0
0.64,1.06,0.0
0.64,1.0750000000000002,0.0
0.64,1.09,0.0
0.64,1.1050000000000002,0.0
0.64,1.12,0.0
0.64,1.135,0.0
0.64,1.1500000000000001,0.0
0.64,1.165,0.0
0.64,1.1800000000000002,0.0
0.64,1.195,0.0
0.64,1.2100000000000002,0.0
0.64,1.225,0.0
0.64,1.2400000000000002,0.0
0.64,1.2550000000000001,0.0
0.64,1.27,0.0
0.64,1.2850000000000001,0.0
0.655,0.01,1579.0
0.655,0.025,1390.0
0.655,0.04,1334.0
0.655,0.05500000000000001,663.0
0.655,0.07,262.0
0.655,0.085,232.0
0.655,0.1,232.0
0.655,0.115,229.0
0.655,0.13,229.0
0.655,0.14500000000000002,229.0
0.655,0.16000000000000003,229.0
0.655,0.17500000000000002,223.0
0.655,0.19000000000000003,222.0
0.655,0.20500000000000002,134.0
0.655,0.22000000000000003,120.0
0.655,0.23500000000000001,95.0
0.655,0.25,50.0
0.655,0.265,0.0
0.655,0.28,0.0
0.655,0.29500000000000004,0.0
0.655,0.31000000000000005,0.0
0.655,0.325,0.0
0.655,0.34,0.0
0.655,0.35500000000000004,0.0
0.655,0.37000000000000005,0.0
0.655,0.38500000000000006,0.0
0.655,0.4,0.0
0.655,0.41500000000000004,0.0
0.655,0.43000000000000005,0.0
0.655,0.44500000000000006,0.0
0.655,0.46,0.0
0.655,0.47500000000000003,0.0
0.655,0.49000000000000005,0.0
0.655,0.505,0.0
0.655,0.52,0.0
0.655,0.535,0.0
0.655,0.55,0.0
0.655,0.5650000000000001,0.0
0.655,0.5800000000000001,0.0
0.655,0.5950000000000001,0.0
0.655,0.6100000000000001,0.0
0.655,0.6250000000000001,0.0
0.655,0.64,0.0
0.655,0.655,0.0
0.655,0.67,0.0
0.655,0.685,0.0
0.655,0.7000000000000001,0.0
0.655,0.7150000000000001,0.0
0.655,0.7300000000000001,0.0
0.655,0.7450000000000001,0.0
0.655,0.7600000000000001,0.0
0.655,0.775,0.0
0.655,0.79,0.0
0.655,0.805,0.0
0.655,0.8200000000000001,0.0
0.655,0.8350000000000001,0.0
0.655,0.8500000000000001,0.0
0.655,0.8650000000000001,0.0
0.655,0.8800000000000001,0.0
0.655,0.8950000000000001,0.0
0.655,0.91,0.0
0.655,0.925,0.0
0.655,0.9400000000000001,0.0
0.655,0.9550000000000001,0.0
0.655,0.9700000000000001,0.0
0.655,0.9850000000000001,0.0
0.655,1.0,0.0
0.655,1.0150000000000001,0.0
0.655,1.03,0.0
0.655,1.0450000000000002,0.0
0.655,1.06,0.0
0.655,1.0750000000000002,0.0
0.655,1.09,0.0
0.655,1.1050000000000002,0.0
0.655,1.12,0.0
0.655,1.135,0.0
0.655,1.1500000000000001,0.0
0.655,1.165,0.0
0.655,1.1800000000000002,0.0
0.655,1.195,0.0
0.655,1.2100000000000002,0.0
0.655,1.225,0.0
0.655,1.2400000000000002,0.0
0.655,1.2550000000000001,0.0
0.655,1.27,0.0
0.655,1.2850000000000001,0.0
0.67,0.01,1460.0
0.67,0.025,1258.0
0.67,0.04,1077.0
0.67,0.05500000000000001,339.0
0.67,0.07,234.0
0.67,0.085,226.0
0.67,0.1,222.0
0.67,0.115,222.0
0.67,0.13,222.0
0.67,0.14500000000000002,222.0
0.67,0.16000000000000003,221.0
0.67,0.17500000000000002,186.0
0.67,0.19000000000000003,144.0
0.67,0.20500000000000002,98.0
0.67,0.22000000000000003,57.0
0.67,0.23500000000000001,35.0
0.67,0.25,22.0
0.67,0.265,0.0
0.67,0.28,0.0
0.67,0.29500000000000004,0.0
0.67,0.31000000000000005,0.0
0.67,0.325,0.0
0.67,0.34,0.0
0.67,0.35500000000000004,0.0
0.67,0.37000000000000005,0.0
0.67,0.38500000000000006,0.0
0.67,0.4,0.0
0.67,0.41500000000000004,0.0
0.67,0.43000000000000005,0.0
0.67,0.44500000000000006,0.0
0.67,0.46,0.0
0.67,0.47500000000000003,0.0
0.67,0.49000000000000005,0.0
0.67,0.505,0.0
0.67,0.52,0.0
0.67,0.535,0.0
0.67,0.55,0.0
0.67,0.5650000000000001,0.0
0.67,0.5800000000000001,0.0
0.67,0.5950000000000001,0.0
0.67,0.6100000000000001,0.0
0.67,0.6250000000000001,0.0
0.67,0.64,0.0
0.67,0.655,0.0
0.67,0.67,0.0
0.67,0.685,0.0
0.67,0.7000000000000001,0.0
0.67,0.7150000000000001,0.0
0.67,0.7300000000000001,0.0
0.67,0.7450000000000001,0.0
0.67,0.7600000000000001,0.0
0.67,0.775,0.0
0.67,0.79,0.0
0.67,0.805,0.0
0.67,0.8200000000000001,0.0
0.67,0.8350000000000001,0.0
0.67,0.8500000000000001,0.0
0.67,0.8650000000000001,0.0
0.67,0.8800000000000001,0.0
0.67,0.8950000000000001,0.0
0.67,0.91,0.0
0.67,0.925,0.0
0.67,0.9400000000000001,0.0
0.67,0.9550000000000001,0.0
0.67,0.9700000000000001,0.0
0.67,0.9850000000000001,0.0
0.67,1.0,0.0
0.67,1.0150000000000001,0.0
0.67,1.03,0.0
0.67,1.0450000000000002,0.0
0.67,1.06,0.0
0.67,1.0750000000000002,0.0
0.67,1.09,0.0
0.67,1.1050000000000002,0.0
0.67,1.12,0.0
0.67,1.135,0.0
0.67,1.1500000000000001,0.0
0.67,1.165,0.0
0.67,1.1800000000000002,0.0
0.67,1.195,0.0
0.67,1.2100000000000002,0.0
0.67,1.225,0.0
0.67,1.2400000000000002,0.0
0.67,1.2550000000000001,0.0
0.67,1.27,0.0
0.67,1.2850000000000001,0.0
0.685,0.01,1312.0
0.685,0.025,1187.0
0.685,0.04,674.0
0.685,0.05500000000000001,274.0
0.685,0.07,223.0
0.685,0.085,215.0
0.685,0.1,171.0
0.685,0.115,153.0
0.685,0.13,145.0
0.685,0.14500000000000002,144.0
0.685,0.16000000000000003,138.0
0.685,0.17500000000000002,130.0
0.685,0.19000000000000003,126.0
0.685,0.20500000000000002,36.0
0.685,0.22000000000000003,22.0
0.685,0.23500000000000001,15.0
0.685,0.25,7.0
0.685,0.265,0.0
0.685,0.28,0.0
0.685,0.29500000000000004,0.0
0.685,0.31000000000000005,0.0
0.685,0.325,0.0
0.685,0.34,0.0
0.685,0.35500000000000004,0.0
0.685,0.37000000000000005,0.0
0.685,0.38500000000000006,0.0
0.685,0.4,0.0
0.685,0.41500000000000004,0.0
0.685,0.43000000000000005,0.0
0.685,0.44500000000000006,0.0
0.685,0.46,0.0
0.685,0.47500000000000003,0.0
0.685,0.49000000000000005,0.0
0.685,0.505,0.0
0.685,0.52,0.0
0.685,0.535,0.0
0.685,0.55,0.0
0.685,0.5650000000000001,0.0
0.685,0.5800000000000001,0.0
0.685,0.5950000000000001,0.0
0.685,0.6100000000000001,0.0
0.685,0.6250000000000001,0.0
0.685,0.64,0.0
0.685,0.655,0.0
0.685,0.67,0.0
0.685,0.685,0.0
0.685,0.7000000000000001,0.0
0.685,0.7150000000000001,0.0
0.685,0.7300000000000001,0.0
0.685,0.7450000000000001,0.0
0.685,0.7600000000000001,0.0
0.685,0.775,0.0
0.685,0.79,0.0
0.685,0.805,0.0
0.685,0.8200000000000001,0.0
0.685,0.8350000000000001,0.0
0.685,0.8500000000000001,0.0
0.685,0.8650000000000001,0.0
0.685,0.8800000000000001,0.0
0.685,0.8950000000000001,0.0
0.685,0.91,0.0
0.685,0.925,0.0
0.685,0.9400000000000001,0.0
0.685,0.9550000000000001,0.0
0.685,0.9700000000000001,0.0
0.685,0.9850000000000001,0.0
0.685,1.0,0.0
0.685,1.0150000000000001,0.0
0.685,1.03,0.0
0.685,1.0450000000000002,0.0
0.685,1.06,0.0
0.685,1.0750000000000002,0.0
0.685,1.09,0.0
0.685,1.1050000000000002,0.0
0.685,1.12,0.0
0.685,1.135,0.0
0.685,1.1500000000000001,0.0
0.685,1.165,0.0
0.685,1.1800000000000002,0.0
0.685,1.195,0.0
0.685,1.2100000000000002,0.0
0.685,1.225,0.0
0.685,1.2400000000000002,0.0
0.685,1.2550000000000001,0.0
0.685,1.27,0.0
0.685,1.2850000000000001,0.0
0.7000000000000001,0.01,1198.0
0.7000000000000001,0.025,909.0
0.7000000000000001,0.04,440.0
0.7000000000000001,0.05500000000000001,171.0
0.7000000000000001,0.07,140.0
0.7000000000000001,0.085,131.0
0.7000000000000001,0.1,130.0
0.7000000000000001,0.115,129.0
0.7000000000000001,0.13,128.0
0.7000000000000001,0.14500000000000002,122.0
0.7000000000000001,0.16000000000000003,109.0
0.7000000000000001,0.17500000000000002,73.0
0.7000000000000001,0.19000000000000003,60.0
0.7000000000000001,0.20500000000000002,15.0
0.7000000000000001,0.22000000000000003,9.0
0.7000000000000001,0.23500000000000001,5.0
0.7000000000000001,0.25,3.0
0.7000000000000001,0.265,0.0
0.7000000000000001,0.28,0.0
0.7000000000000001,0.29500000000000004,0.0
0.7000000000000001,0.31000000000000005,0.0
0.7000000000000001,0.325,0.0
0.7000000000000001,0.34,0.0
0.7000000000000001,0.35500000000000004,0.0
0.7000000000000001,0.37000000000000005,0.0
0.7000000000000001,0.38500000000000006,0.0
0.7000000000000001,0.4,0.0
0.7000000000000001,0.41500000000000004,0.0
0.7000000000000001,0.43000000000000005,0.0
0.7000000000000001,0.44500000000000006,0.0
0.7000000000000001,0.46,0.0
0.7000000000000001,0.47500000000000003,0.0
0.7000000000000001,0.49000000000000005,0.0
0.7000000000000001,0.505,0.0
0.7000000000000001,0.52,0.0
0.7000000000000001,0.535,0.0
0.7000000000000001,0.55,0.0
0.7000000000000001,0.5650000000000001,0.0
0.7000000000000001,0.5800000000000001,0.0
0.7000000000000001,0.5950000000000001,0.0
0.7000000000000001,0.6100000000000001,0.0
0.7000000000000001,0.6250000000000001,0.0
0.7000000000000001,0.64,0.0
0.7000000000000001,0.655,0.0
0.7000000000000001,0.67,0.0
0.7000000000000001,0.685,0.0
0.7000000000000001,0.7000000000000001,0.0
0.7000000000000001,0.7150000000000001,0.0
0.7000000000000001,0.7300000000000001,0.0
0.7000000000000001,0.7450000000000001,0.0
0.7000000000000001,0.7600000000000001,0.0
0.7000000000000001,0.775,0.0
0.7000000000000001,0.79,0.0
0.7000000000000001,0.805,0.0
0.7000000000000001,0.8200000000000001,0.0
0.7000000000000001,0.8350000000000001,0.0
0.7000000000000001,0.8500000000000001,0.0
0.7000000000000001,0.8650000000000001,0.0
0.7000000000000001,0.8800000000000001,0.0
0.7000000000000001,0.8950000000000001,0.0
0.7000000000000001,0.91,0.0
0.7000000000000001,0.925,0.0
0.7000000000000001,0.9400000000000001,0.0
0.7000000000000001,0.9550000000000001,0.0
0.7000000000000001,0.9700000000000001,0.0
0.7000000000000001,0.9850000000000001,0.0
0.7000000000000001,1.0,0.0
0.7000000000000001,1.0150000000000001,0.0
0.7000000000000001,1.03,0.0
0.7000000000000001,1.0450000000000002,0.0
0.7000000000000001,1.06,0.0
0.7000000000000001,1.0750000000000002,0.0
0.7000000000000001,1.09,0.0
0.7000000000000001,1.1050000000000002,0.0
0.7000000000000001,1.12,0.0
0.7000000000000001,1.135,0.0
0.7000000000000001,1.1500000000000001,0.0
0.7000000000000001,1.165,0.0
0.7000000000000001,1.1800000000000002,0.0
0.7000000000000001,1.195,0.0
0.7000000000000001,1.2100000000000002,0.0
0.7000000000000001,1.225,0.0
0.7000000000000001,1.2400000000000002,0.0
0.7000000000000001,1.2550000000000001,0.0
0.7000000000000001,1.27,0.0
0.7000000000000001,1.2850000000000001,0.0
0.7150000000000001,0.01,991.0
0.7150000000000001,0.025,428.0
0.7150000000000001,0.04,204.0
0.7150000000000001,0.05500000000000001,143.0
0.7150000000000001,0.07,111.0
0.7150000000000001,0.085,90.0
0.7150000000000001,0.1,71.0
0.7150000000000001,0.115,66.0
0.7150000000000001,0.13,61.0
0.7150000000000001,0.14500000000000002,59.0
0.7150000000000001,0.16000000000000003,42.0
0.7150000000000001,0.17500000000000002,27.0
0.7150000000000001,0.19000000000000003,23.0
0.7150000000000001,0.20500000000000002,5.0
0.7150000000000001,0.22000000000000003,4.0
0.7150000000000001,0.23500000000000001,2.0
0.7150000000000001,0.25,1.0
0.7150000000000001,0.265,0.0
0.7150000000000001,0.28,0.0
0.7150000000000001,0.29500000000000004,0.0
0.7150000000000001,0.31000000000000005,0.0
0.7150000000000001,0.325,0.0
0.7150000000000001,0.34,0.0
0.7150000000000001,0.35500000000000004,0.0
0.7150000000000001,0.37000000000000005,0.0
0.7150000000000001,0.38500000000000006,0.0
0.7150000000000001,0.4,0.0
0.7150000000000001,0.41500000000000004,0.0
0.7150000000000001,0.43000000000000005,0.0
0.7150000000000001,0.44500000000000006,0.0
0.7150000000000001,0.46,0.0
0.7150000000000001,0.47500000000000003,0.0
0.7150000000000001,0.49000000000000005,0.0
0.7150000000000001,0.505,0.0
0.7150000000000001,0.52,0.0
0.7150000000000001,0.535,0.0
0.7150000000000001,0.55,0.0
0.7150000000000001,0.5650000000000001,0.0
0.7150000000000001,0.5800000000000001,0.0
0.7150000000000001,0.5950000000000001,0.0
0.7150000000000001,0.6100000000000001,0.0
0.7150000000000001,0.6250000000000001,0.0
0.7150000000000001,0.64,0.0
0.7150000000000001,0.655,0.0
0.7150000000000001,0.67,0.0
0.7150000000000001,0.685,0.0
0.7150000000000001,0.7000000000000001,0.0
0.7150000000000001,0.7150000000000001,0.0
0.7150000000000001,0.7300000000000001,0.0
0.7150000000000001,0.7450000000000001,0.0
0.7150000000000001,0.7600000000000001,0.0
0.7150000000000001,0.775,0.0
0.7150000000000001,0.79,0.0
0.7150000000000001,0.805,0.0
0.7150000000000001,0.8200000000000001,0.0
0.7150000000000001,0.8350000000000001,0.0
0.7150000000000001,0.8500000000000001,0.0
0.7150000000000001,0.8650000000000001,0.0
0.7150000000000001,0.8800000000000001,0.0
0.7150000000000001,0.8950000000000001,0.0
0.7150000000000001,0.91,0.0
0.7150000000000001,0.925,0.0
0.7150000000000001,0.9400000000000001,0.0
0.7150000000000001,0.9550000000000001,0.0
0.7150000000000001,0.9700000000000001,0.0
0.7150000000000001,0.9850000000000001,0.0
0.7150000000000001,1.0,0.0
0.7150000000000001,1.0150000000000001,0.0
0.7150000000000001,1.03,0.0
0.7150000000000001,1.0450000000000002,0.0
0.7150000000000001,1.06,0.0
0.7150000000000001,1.0750000000000002,0.0
0.7150000000000001,1.09,0.0
0.7150000000000001,1.1050000000000002,0.0
0.7150000000000001,1.12,0.0
0.7150000000000001,1.135,0.0
0.7150000000000001,1.1500000000000001,0.0
0.7150000000000001,1.165,0.0
0.7150000000000001,1.1800000000000002,0.0
0.7150000000000001,1.195,0.0
0.7150000000000001,1.2100000000000002,0.0
0.7150000000000001,1.225,0.0
0.7150000000000001,1.2400000000000002,0.0
0.7150000000000001,1.2550000000000001,0.0
0.7150000000000001,1.27,0.0
0.7150000000000001,1.2850000000000001,0.0
0.7300000000000001,0.01,474.0
0.7300000000000001,0.025,196.0
0.7300000000000001,0.04,123.0
0.7300000000000001,0.05500000000000001,72.0
0.7300000000000001,0.07,45.0
0.7300000000000001,0.085,33.0
0.7300000000000001,0.1,27.0
0.7300000000000001,0.115,25.0
0.7300000000000001,0.13,23.0
0.7300000000000001,0.14500000000000002,23.0
0.7300000000000001,0.16000000000000003,17.0
0.7300000000000001,0.17500000000000002,12.0
0.7300000000000001,0.19000000000000003,9.0
0.7300000000000001,0.20500000000000002,2.0
0.7300000000000001,0.22000000000000003,1.0
0.7300000000000001,0.23500000000000001,1.0
0.7300000000000001,0.25,0.0
0.7300000000000001,0.265,0.0
0.7300000000000001,0.28,0.0
0.7300000000000001,0.29500000000000004,0.0
0.7300000000000001,0.31000000000000005,0.0
0.7300000000000001,0.325,0.0
0.7300000000000001,0.34,0.0
0.7300000000000001,0.35500000000000004,0.0
0.7300000000000001,0.37000000000000005,0.0
0.7300000000000001,0.38500000000000006,0.0
0.7300000000000001,0.4,0.0
0.7300000000000001,0.41500000000000004,0.0
0.7300000000000001,0.43000000000000005,0.0
0.7300000000000001,0.44500000000000006,0.0
0.7300000000000001,0.46,0.0
0.7300000000000001,0.47500000000000003,0.0
0.7300000000000001,0.49000000000000005,0.0
0.7300000000000001,0.505,0.0
0.7300000000000001,0.52,0.0
0.7300000000000001,0.535,0.0
0.7300000000000001,0.55,0.0
0.7300000000000001,0.5650000000000001,0.0
0.7300000000000001,0.5800000000000001,0.0
0.7300000000000001,0.5950000000000001,0.0
0.7300000000000001,0.6100000000000001,0.0
0.7300000000000001,0.6250000000000001,0.0
0.7300000000000001,0.64,0.0
0.7300000000000001,0.655,0.0
0.7300000000000001,0.67,0.0
0.7300000000000001,0.685,0.0
0.7300000000000001,0.7000000000000001,0.0
0.7300000000000001,0.7150000000000001,0.0
0.7300000000000001,0.7300000000000001,0.0
0.7300000000000001,0.7450000000000001,0.0
0.7300000000000001,0.7600000000000001,0.0
0.7300000000000001,0.775,0.0
0.7300000000000001,0.79,0.0
0.7300000000000001,0.805,0.0
0.7300000000000001,0.8200000000000001,0.0
0.7300000000000001,0.8350000000000001,0.0
0.7300000000000001,0.8500000000000001,0.0
0.7300000000000001,0.8650000000000001,0.0
0.7300000000000001,0.8800000000000001,0.0
0.7300000000000001,0.8950000000000001,0.0
0.7300000000000001,0.91,0.0
0.7300000000000001,0.925,0.0
0.7300000000000001,0.9400000000000001,0.0
0.7300000000000001,0.9550000000000001,0.0
0.7300000000000001,0.9700000000000001,0.0
0.7300000000000001,0.9850000000000001,0.0
0.7300000000000001,1.0,0.0
0.7300000000000001,1.0150000000000001,0.0
0.7300000000000001,1.03,0.0
0.7300000000000001,1.0450000000000002,0.0
0.7300000000000001,1.06,0.0
0.7300000000000001,1.0750000000000002,0.0
0.7300000000000001,1.09,0.0
0.7300000000000001,1.1050000000000002,0.0
0.7300000000000001,1.12,0.0
0.7300000000000001,1.135,0.0
0.7300000000000001,1.1500000000000001,0.0
0.7300000000000001,1.165,0.0
0.7300000000000001,1.1800000000000002,0.0
0.7300000000000001,1.195,0.0
0.7300000000000001,1.2100000000000002,0.0
0.7300000000000001,1.225,0.0
0.7300000000000001,1.2400000000000002,0.0
0.7300000000000001,1.2550000000000001,0.0
0.7300000000000001,1.27,0.0
0.7300000000000001,1.2850000000000001,0.0
0.7450000000000001,0.01,220.0
0.7450000000000001,0.025,83.0
0.7450000000000001,0.04,54.0
0.7450000000000001,0.05500000000000001,31.0
0.7450000000000001,0.07,21.0
0.7450000000000001,0.085,15.0
0.7450000000000001,0.1,12.0
0.7450000000000001,0.115,10.0
0.7450000000000001,0.13,9.0
0.7450000000000001,0.14500000000000002,9.0
0.7450000000000001,0.16000000000000003,6.0
0.7450000000000001,0.17500000000000002,5.0
0.7450000000000001,0.19000000000000003,4.0
0.7450000000000001,0.20500000000000002,1.0
0.7450000000000001,0.22000000000000003,1.0
0.7450000000000001,0.23500000000000001,0.0
0.7450000000000001,0.25,0.0
0.7450000000000001,0.265,0.0
0.7450000000000001,0.28,0.0
0.7450000000000001,0.29500000000000004,0.0
0.7450000000000001,0.31000000000000005,0.0
0.7450000000000001,0.325,0.0
0.7450000000000001,0.34,0.0
0.7450000000000001,0.35500000000000004,0.0
0.7450000000000001,0.37000000000000005,0.0
0.7450000000000001,0.38500000000000006,0.0
0.7450000000000001,0.4,0.0
0.7450000000000001,0.41500000000000004,0.0
0.7450000000000001,0.43000000000000005,0.0
0.7450000000000001,0.44500000000000006,0.0
0.7450000000000001,0.46,0.0
0.7450000000000001,0.47500000000000003,0.0
0.7450000000000001,0.49000000000000005,0.0
0.7450000000000001,0.505,0.0
0.7450000000000001,0.52,0.0
0.7450000000000001,0.535,0.0
0.7450000000000001,0.55,0.0
0.7450000000000001,0.5650000000000001,0.0
0.7450000000000001,0.5800000000000001,0.0
0.7450000000000001,0.5950000000000001,0.0
0.7450000000000001,0.6100000000000001,0.0
0.7450000000000001,0.6250000000000001,0.0
0.7450000000000001,0.64,0.0
0.7450000000000001,0.655,0.0
0.7450000000000001,0.67,0.0
0.7450000000000001,0.685,0.0
0.7450000000000001,0.7000000000000001,0.0
0.7450000000000001,0.7150000000000001,0.0
0.7450000000000001,0.7300000000000001,0.0
0.7450000000000001,0.7450000000000001,0.0
0.7450000000000001,0.7600000000000001,0.0
0.7450000000000001,0.775,0.0
0.7450000000000001,0.79,0.0
0.7450000000000001,0.805,0.0
0.7450000000000001,0.8200000000000001,0.0
0.7450000000000001,0.8350000000000001,0.0
0.7450000000000001,0.8500000000000001,0.0
0.7450000000000001,0.8650000000000001,0.0
0.7450000000000001,0.8800000000000001,0.0
0.7450000000000001,0.8950000000000001,0.0
0.7450000000000001,0.91,0.0
0.7450000000000001,0.925,0.0
0.7450000000000001,0.9400000000000001,0.0
0.7450000000000001,0.9550000000000001,0.0
0.7450000000000001,0.9700000000000001,0.0
0.7450000000000001,0.9850000000000001,0.0
0.7450000000000001,1.0,0.0
0.7450000000000001,1.0150000000000001,0.0
0.7450000000000001,1.03,0.0
0.7450000000000001,1.0450000000000002,0.0
0.7450000000000001,1.06,0.0
0.7450000000000001,1.0750000000000002,0.0
0.7450000000000001,1.09,0.0
0.7450000000000001,1.1050000000000002,0.0
0.7450000000000001,1.12,0.0
0.7450000000000001,1.135,0.0
0.7450000000000001,1.1500000000000001,0.0
0.7450000000000001,1.165,0.0
0.7450000000000001,1.1800000000000002,0.0
0.7450000000000001,1.195,0.0
0.7450000000000001,1.2100000000000002,0.0
0.7450000000000001,1.225,0.0
0.7450000000000001,1.2400000000000002,0.0
0.7450000000000001,1.2550000000000001,0.0
0.7450000000000001,1.27,0.0
0.7450000000000001,1.2850000000000001,0.0
0.7600000000000001,0.01,102.0
0.7600000000000001,0.025,40.0
0.7600000000000001,0.04,28.0
0.7600000000000001,0.05500000000000001,14.0
0.7600000000000001,0.07,6.0
0.7600000000000001,0.085,5.0
0.7600000000000001,0.1,5.0
0.7600000000000001,0.115,5.0
0.7600000000000001,0.13,4.0
0.7600000000000001,0.14500000000000002,4.0
0.7600000000000001,0.16000000000000003,2.0
0.7600000000000001,0.17500000000000002,2.0
0.7600000000000001,0.19000000000000003,1.0
0.7600000000000001,0.20500000000000002,0.0
0.7600000000000001,0.22000000000000003,0.0
0.7600000000000001,0.23500000000000001,0.0
0.7600000000000001,0.25,0.0
0.7600000000000001,0.265,0.0
0.7600000000000001,0.28,0.0
0.7600000000000001,0.29500000000000004,0.0
0.7600000000000001,0.31000000000000005,0.0
0.7600000000000001,0.325,0.0
0.7600000000000001,0.34,0.0
0.7600000000000001,0.35500000000000004,0.0
0.7600000000000001,0.37000000000000005,0.0
0.7600000000000001,0.38500000000000006,0.0
0.7600000000000001,0.4,0.0
0.7600000000000001,0.41500000000000004,0.0
